0.967920,3.851835,3.658091,3.547836,3.462143,3.497023,3.610092,3.696241,3.634029,3.688780,3.499880,3.519836,3.613524,3.679292,4.077198,0.000000,3.498310,1.364538,1.945048,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.967538,3.850098,3.657355,3.549206,3.464342,3.498549,3.609452,3.694671,3.636903,3.691546,3.501350,3.520446,3.615009,3.680124,4.075745,0.000000,3.500512,1.367599,1.944503,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.967818,3.851384,3.657823,3.548098,3.462449,3.497219,3.609882,3.695849,3.634526,3.689236,3.500010,3.519915,3.613704,3.679377,4.076891,0.000000,3.498660,1.365139,1.944849,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.966606,3.845899,3.655764,3.552892,3.470328,3.502738,3.608080,3.690872,3.644558,3.698961,3.505497,3.522231,3.619149,3.682517,4.072200,0.000000,3.506453,1.375521,1.943289,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.967923,3.851826,3.658119,3.547763,3.462207,3.497064,3.610085,3.696203,3.634032,3.688804,3.499993,3.519784,3.613573,3.679281,4.077091,0.000000,3.498331,1.364554,1.945117,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.968101,3.852714,3.658415,3.547035,3.460835,3.496107,3.610380,3.697057,3.632394,3.687177,3.498960,3.519445,3.612615,3.678765,4.077956,0.000000,3.497015,1.362813,1.945275,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.966144,3.843722,3.654996,3.554784,3.473560,3.505001,3.607369,3.688844,3.648583,3.702921,3.507801,3.523139,3.621386,3.683789,4.070238,0.000000,3.509626,1.379739,1.942746,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.968077,3.852541,3.658384,3.547147,3.461178,3.496340,3.610325,3.696859,3.632738,3.687541,3.499268,3.519495,3.612867,3.678874,4.077718,0.000000,3.497323,1.363195,1.945308,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.968236,3.853237,3.658778,3.546871,3.460664,3.496032,3.610687,3.697496,3.632018,3.686871,3.499012,3.519472,3.612599,3.678787,4.078333,0.000000,3.496821,1.362331,1.945586,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.968016,3.852238,3.658353,3.547688,3.461925,3.496910,3.610320,3.696595,3.633673,3.688463,3.499838,3.519837,3.613446,3.679273,4.077518,0.000000,3.498089,1.364103,1.945265,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.968341,3.853696,3.658999,3.546513,3.460148,3.495683,3.610863,3.697906,3.631293,3.686196,3.498714,3.519317,3.612265,3.678595,4.078685,0.000000,3.496285,1.361569,1.945769,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.964768,3.837502,3.652440,3.560013,3.481802,3.510785,3.605166,3.683201,3.659298,3.713262,3.513335,3.525568,3.627067,3.687013,4.065043,0.000000,3.517900,1.391116,1.940897,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.967965,3.852030,3.658177,3.547681,3.461884,3.496851,3.610170,3.696418,3.633692,3.688462,3.499733,3.519774,3.613372,3.679195,4.077371,0.000000,3.498061,1.364204,1.945141,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.968619,3.855058,3.659345,3.545087,3.457651,3.493888,3.611207,3.699181,3.628301,3.683222,3.496808,3.518550,3.610473,3.677523,4.079964,0.000000,3.493862,1.358532,1.946004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.968380,3.854039,3.658797,3.545787,3.458579,3.494516,3.610752,3.698302,3.629666,3.684483,3.497267,3.518808,3.611029,3.677842,4.079215,0.000000,3.494829,1.360036,1.945556,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.968202,3.853085,3.658689,3.546906,3.460757,3.496083,3.610599,3.697358,3.632138,3.686989,3.499060,3.519459,3.612642,3.678789,4.078192,0.000000,3.496905,1.362499,1.945531,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.964674,3.837067,3.652342,3.560642,3.482685,3.511456,3.605088,3.682815,3.660439,3.714371,3.513979,3.525945,3.627749,3.687455,4.064718,0.000000,3.518815,1.392255,1.940815,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.964777,3.837563,3.652617,3.560610,3.482383,3.511310,3.605376,3.683291,3.660076,3.714019,3.513788,3.526038,3.627620,3.687484,4.065222,0.000000,3.518565,1.391750,1.940989,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.964830,3.837775,3.652717,3.560314,3.482079,3.511069,3.605431,3.683465,3.659616,3.713597,3.513614,3.525871,3.627382,3.687313,4.065332,0.000000,3.518218,1.391281,1.941075,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.964826,3.837782,3.652666,3.560254,3.481911,3.510947,3.605399,3.683483,3.659466,3.713427,3.513451,3.525824,3.627259,3.687236,4.065375,0.000000,3.518081,1.391158,1.941035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.964711,3.837272,3.652597,3.561239,3.483170,3.511928,3.605391,3.683051,3.661102,3.715007,3.514360,3.526442,3.628247,3.687928,4.065071,0.000000,3.519377,1.392700,1.940930,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.964775,3.837500,3.652689,3.560778,3.482752,3.511579,3.605412,3.683208,3.660436,3.714418,3.514125,3.526155,3.627897,3.687654,4.065112,0.000000,3.518888,1.392094,1.941045,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.964795,3.837640,3.652540,3.560149,3.481823,3.510846,3.605277,3.683353,3.659374,3.713317,3.513355,3.525707,3.627146,3.687115,4.065246,0.000000,3.517971,1.391133,1.940945,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.964844,3.837790,3.652945,3.561047,3.482980,3.511824,3.605660,3.683485,3.660698,3.714674,3.514340,3.526428,3.628165,3.687927,4.065411,0.000000,3.519141,1.392185,1.941208,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.964637,3.836847,3.652361,3.560918,3.483298,3.511893,3.605077,3.682577,3.661085,3.715060,3.514500,3.526102,3.628186,3.687716,4.064419,0.000000,3.519368,1.392873,1.940844,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.967598,3.850429,3.657572,3.549178,3.464242,3.498523,3.609668,3.695004,3.636749,3.691391,3.501339,3.520528,3.615004,3.680185,4.076056,0.000000,3.500418,1.367292,1.944639,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.964633,3.836874,3.652399,3.561210,3.483466,3.512071,3.605159,3.682647,3.661390,3.715325,3.514589,3.526331,3.628376,3.687906,4.064581,0.000000,3.519608,1.393119,1.940843,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.964650,3.836934,3.652362,3.560897,3.483114,3.511777,3.605098,3.682681,3.660932,3.714875,3.514324,3.526106,3.628073,3.687670,4.064571,0.000000,3.519229,1.392718,1.940830,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.964648,3.836922,3.652407,3.561057,3.483318,3.511943,3.605140,3.682665,3.661172,3.715121,3.514491,3.526222,3.628245,3.687804,4.064566,0.000000,3.519443,1.392935,1.940861,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.968115,3.852673,3.658558,3.547335,3.461431,3.496564,3.610483,3.696982,3.632988,3.687823,3.499540,3.519684,3.613120,3.679081,4.077840,0.000000,3.497579,1.363367,1.945428,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.964765,3.837440,3.652695,3.560947,3.482987,3.511765,3.605417,3.683154,3.660734,3.714702,3.514296,3.526267,3.628085,3.687788,4.065063,0.000000,3.519130,1.392359,1.941048,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.965042,3.838717,3.653467,3.560930,3.482389,3.511524,3.606185,3.684378,3.659963,3.713957,3.513982,3.526561,3.627891,3.687938,4.066354,0.000000,3.518613,1.391178,1.941520,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.967337,3.849184,3.657158,3.550306,3.466186,3.499888,3.609284,3.693838,3.639157,3.693760,3.502750,3.521088,3.616368,3.680963,4.074922,0.000000,3.502324,1.369782,1.944343,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.965246,3.839620,3.653379,3.558258,3.479167,3.508925,3.605946,3.685108,3.655780,3.709894,3.511629,3.524769,3.625247,3.685974,4.066754,0.000000,3.515209,1.387340,1.941571,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.964700,3.837119,3.652483,3.560676,3.482958,3.511652,3.605173,3.682818,3.660620,3.714619,3.514285,3.525988,3.627949,3.687575,4.064625,0.000000,3.519013,1.392381,1.940940,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.965015,3.838625,3.653000,3.559506,3.480731,3.510109,3.605687,3.684247,3.657931,3.711946,3.512652,3.525463,3.626430,3.686754,4.066093,0.000000,3.516886,1.389555,1.941269,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.964851,3.837922,3.652984,3.561336,3.482922,3.511856,3.605802,3.683688,3.660820,3.714712,3.514212,3.526668,3.628199,3.688063,4.065780,0.000000,3.519187,1.392175,1.941152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.964795,3.837703,3.652740,3.560990,3.482561,3.511517,3.605562,3.683481,3.660414,3.714294,3.513890,3.526354,3.627844,3.687738,4.065553,0.000000,3.518815,1.391934,1.940996,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.968389,3.853956,3.658984,3.546141,3.459414,3.495136,3.610879,3.698170,3.630489,3.685368,3.498071,3.519081,3.611691,3.678255,4.079001,0.000000,3.495584,1.360768,1.945715,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.965124,3.839118,3.653101,3.558716,3.479669,3.509303,3.605745,3.684690,3.656564,3.710613,3.511891,3.524988,3.625618,3.686206,4.066434,0.000000,3.515792,1.388210,1.941372,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.967936,3.851915,3.658130,3.547729,3.462047,3.496958,3.610121,3.696305,3.633880,3.688647,3.499851,3.519780,3.613475,3.679237,4.077219,0.000000,3.498207,1.364387,1.945112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.965240,3.839719,3.653154,3.557927,3.478251,3.508264,3.605821,3.685273,3.654920,3.708946,3.510767,3.524526,3.624580,3.685560,4.067055,0.000000,3.514439,1.386612,1.941404,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.966807,3.846758,3.656219,3.552293,3.469520,3.502185,3.608450,3.691611,3.643387,3.697875,3.505057,3.521996,3.618631,3.682230,4.072827,0.000000,3.505593,1.374211,1.943635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.965433,3.840547,3.653620,3.557485,3.477582,3.507829,3.606220,3.686008,3.653942,3.708050,3.510405,3.524399,3.624160,3.685381,4.067718,0.000000,3.513735,1.385471,1.941720,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.964876,3.837964,3.652625,3.559524,3.481125,3.510294,3.605304,3.683603,3.658390,3.712398,3.512894,3.525309,3.626579,3.686707,4.065376,0.000000,3.517198,1.390186,1.941046,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
