1.002813,3.790893,3.718964,3.717911,3.626449,3.584774,3.498835,3.578408,3.576457,3.535068,3.564723,3.712184,3.710041,3.569211,4.041772,2.772024,3.378577,1.109809,1.115837,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.001813,3.791931,3.718455,3.717174,3.626024,3.583907,3.498451,3.578875,3.575758,3.534189,3.565764,3.711722,3.709420,3.570168,4.041511,2.770921,3.378531,1.109934,1.116150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.987825,3.807144,3.712438,3.708338,3.621456,3.572669,3.494103,3.585718,3.565584,3.523738,3.580601,3.706153,3.702724,3.585588,4.038441,2.756189,3.378303,1.111761,1.120388,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.996811,3.797503,3.716408,3.714065,3.624457,3.579966,3.496950,3.581509,3.572229,3.530442,3.571196,3.709799,3.707125,3.575824,4.040512,2.765781,3.378525,1.110606,1.117715,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.993776,3.800462,3.714854,3.711895,3.623213,3.577318,3.495785,3.582713,3.569854,3.527982,3.574123,3.708369,3.705396,3.578804,4.039587,2.762419,3.378266,1.110921,1.118563,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.002064,3.791974,3.718869,3.717597,3.626341,3.584360,3.498716,3.579078,3.576107,3.534556,3.565764,3.712058,3.709873,3.570350,4.041816,2.771415,3.378719,1.109961,1.116156,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.000562,3.793602,3.718174,3.716653,3.625903,3.583108,3.498287,3.579753,3.574981,3.533492,3.567350,3.711440,3.709127,3.571940,4.041476,2.769771,3.378724,1.110166,1.116602,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.998013,3.796255,3.716982,3.714882,3.624903,3.580976,3.497368,3.580974,3.573121,3.531397,3.569967,3.710330,3.707771,3.574589,4.040823,2.767081,3.378578,1.110465,1.117364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.003269,3.790833,3.719490,3.718584,3.626999,3.585419,3.499314,3.578529,3.576959,3.535772,3.564607,3.712675,3.710674,3.569237,4.042219,2.772713,3.378881,1.109859,1.115778,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.003799,3.790407,3.719833,3.719009,3.627265,3.585939,3.499545,3.578397,3.577459,3.536192,3.564171,3.712966,3.711007,3.568774,4.042449,2.773328,3.378999,1.109836,1.115662,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.001587,3.792123,3.718316,3.716969,3.625866,3.583684,3.498343,3.578954,3.575620,3.533959,3.565983,3.711596,3.709226,3.570326,4.041428,2.770665,3.378496,1.109954,1.116228,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.001889,3.792052,3.718638,3.717365,3.626200,3.584087,3.498604,3.579016,3.575919,3.534356,3.565860,3.711885,3.709608,3.570298,4.041681,2.771091,3.378669,1.109975,1.116179,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.998594,3.795780,3.717371,3.715421,3.625281,3.581571,3.497682,3.580793,3.573590,3.531995,3.569462,3.710679,3.708246,3.574162,4.041079,2.767781,3.378702,1.110432,1.117197,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.989912,3.805362,3.713669,3.710007,3.622478,3.574620,3.495069,3.585103,3.567358,3.525580,3.578825,3.707304,3.704072,3.583787,4.039276,2.758593,3.378652,1.111608,1.119877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.001852,3.792197,3.718708,3.717483,3.626334,3.584137,3.498716,3.579086,3.575923,3.534493,3.565986,3.711957,3.709736,3.570492,4.041769,2.771112,3.378755,1.110012,1.116200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.003348,3.790737,3.719474,3.718545,3.626931,3.585435,3.499286,3.578485,3.577099,3.535699,3.564546,3.712659,3.710565,3.569009,4.042226,2.772750,3.378885,1.109861,1.115789,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.989259,3.805984,3.713324,3.709545,3.622224,3.574036,3.494829,3.585330,3.566810,3.525077,3.579435,3.706990,3.703707,3.584423,4.039058,2.757842,3.378590,1.111677,1.120045,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.002708,3.791663,3.719389,3.718285,3.626885,3.585078,3.499201,3.579042,3.576772,3.535298,3.565419,3.712551,3.710435,3.569960,4.042271,2.772219,3.379026,1.109990,1.116062,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.996021,3.798609,3.716216,3.713719,3.624347,3.579459,3.496856,3.582100,3.571838,3.529958,3.572278,3.709631,3.706867,3.576892,4.040544,2.765059,3.378685,1.110777,1.118037,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.988135,3.807170,3.712825,3.708832,3.621831,3.573126,3.494465,3.585823,3.566005,3.524227,3.580616,3.706520,3.703143,3.585641,4.038789,2.756661,3.378551,1.111816,1.120378,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.986293,3.808797,3.711745,3.707343,3.620907,3.571416,3.493607,3.586444,3.564494,3.522556,3.582235,3.705518,3.701932,3.587231,4.038095,2.754552,3.378267,1.111960,1.120856,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.991198,3.803954,3.714177,3.710748,3.622833,3.575623,3.495428,3.584504,3.568357,3.526440,3.577489,3.707786,3.704610,3.582288,4.039564,2.759973,3.378675,1.111435,1.119518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.991163,3.804935,3.714849,3.711496,3.623544,3.576160,3.496074,3.585224,3.568762,3.527077,3.578340,3.708414,3.705332,3.583375,4.040262,2.760278,3.379277,1.111680,1.119717,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.995290,3.799261,3.715809,3.713162,3.624015,3.578799,3.496531,3.582341,3.571222,3.529340,3.572916,3.709255,3.706426,3.577565,4.040273,2.764230,3.378582,1.110834,1.118219,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.979172,3.815351,3.707838,3.701960,3.617663,3.565007,3.490614,3.588917,3.558778,3.516499,3.588779,3.701887,3.697577,3.593805,4.035628,2.746541,3.377383,1.112604,1.122737,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.987240,3.808314,3.712524,3.708356,3.621603,3.572486,3.494284,3.586402,3.565486,3.523618,3.581738,3.706263,3.702773,3.586745,4.038730,2.755770,3.378643,1.111980,1.120699,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.989402,3.805127,3.712893,3.709083,3.621734,3.573752,3.494397,3.584735,3.566638,3.524701,3.578691,3.706579,3.703238,3.583504,4.038579,2.757777,3.378150,1.111485,1.119863,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.981179,3.813562,3.708986,3.703534,3.618632,3.566848,3.491511,3.588261,3.560409,3.518269,3.586984,3.702957,3.698863,3.592025,4.036367,2.748820,3.377670,1.112441,1.122215,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.986269,3.809210,3.711972,3.707565,3.621109,3.571601,3.493818,3.586782,3.564726,3.522688,3.582626,3.705739,3.702121,3.587595,4.038389,2.754674,3.378512,1.112060,1.120971,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.990227,3.804723,3.713564,3.709929,3.622315,3.574686,3.494944,3.584744,3.567521,3.525548,3.578266,3.707212,3.703934,3.583058,4.039140,2.758843,3.378477,1.111494,1.119749,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.982432,3.812597,3.709804,3.704619,3.619326,3.568086,3.492157,3.587976,3.561518,3.519442,3.586003,3.703721,3.699759,3.591062,4.036946,2.750302,3.377947,1.112375,1.121926,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.982188,3.813000,3.709774,3.704540,3.619308,3.567957,3.492151,3.588211,3.561435,3.519298,3.586397,3.703701,3.699701,3.591439,4.037000,2.750092,3.378026,1.112441,1.122039,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.969667,3.823182,3.702008,3.694111,3.612732,3.555927,3.486021,3.591512,3.550604,3.507901,3.596657,3.696450,3.691175,3.601677,4.031620,2.735481,3.375611,1.113227,1.125012,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.988543,3.807272,3.713362,3.709476,3.622322,3.573762,3.494941,3.586068,3.566594,3.524842,3.580669,3.707040,3.703708,3.585730,4.039299,2.757301,3.378901,1.111904,1.120383,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.982974,3.811573,3.709771,3.704695,3.619277,3.568290,3.492081,3.587347,3.561630,3.519675,3.585020,3.703675,3.699793,3.590086,4.036728,2.750711,3.377683,1.112194,1.121646,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.988870,3.806672,3.713329,3.709485,3.622248,3.573877,3.494870,3.585723,3.566736,3.524902,3.580119,3.706997,3.703668,3.585102,4.039187,2.757564,3.378758,1.111796,1.120239,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.995049,3.799265,3.715533,3.712836,3.623765,3.578453,3.496296,3.582242,3.570864,3.529035,3.572930,3.708997,3.706156,3.577600,4.040006,2.763846,3.378400,1.110797,1.118214,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.988789,3.807031,3.713487,3.709655,3.622433,3.573976,3.495038,3.585966,3.566777,3.525048,3.580427,3.707157,3.703853,3.585491,4.039371,2.757568,3.378926,1.111878,1.120310,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.993572,3.803005,3.716335,3.713509,3.624806,3.578472,3.497277,3.584605,3.570882,3.529281,3.576416,3.709823,3.706966,3.581408,4.041325,2.763092,3.379761,1.111540,1.119155,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.954001,3.836048,3.692348,3.681138,3.604557,3.540930,3.478440,3.595744,3.537149,3.493716,3.609624,3.687455,3.680551,3.614568,4.024992,2.717237,3.372654,1.114248,1.128775,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.002532,3.791727,3.719217,3.718138,3.626786,3.584852,3.499126,3.578969,3.576515,3.535211,3.565483,3.712423,3.710319,3.570069,4.042126,2.771954,3.378942,1.109985,1.116046,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.996618,3.797590,3.716198,3.713781,3.624207,3.579713,3.496774,3.581537,3.572130,3.530119,3.571342,3.709620,3.706826,3.575817,4.040388,2.765542,3.378438,1.110605,1.117786,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.989212,3.806585,3.713690,3.709949,3.622599,3.574326,3.495188,3.585767,3.567070,3.525401,3.579985,3.707345,3.704096,3.585065,4.039474,2.758024,3.378935,1.111824,1.120180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.983399,3.811220,3.710019,3.705014,3.619466,3.568682,3.492255,3.587245,3.561998,3.520002,3.584668,3.703899,3.700056,3.589711,4.036901,2.751203,3.377760,1.112155,1.121541,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.001547,3.791872,3.718131,3.716743,3.625649,3.583511,3.498101,3.578752,3.575379,3.533747,3.565728,3.711393,3.709050,3.570148,4.041171,2.770504,3.378270,1.109866,1.116156,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.981192,3.812903,3.708596,3.703135,3.618278,3.566518,3.491130,3.587716,3.559999,3.517991,3.586359,3.702570,3.698537,3.591442,4.035875,2.748603,3.377261,1.112271,1.122029,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.992641,3.802938,3.715273,3.712216,3.623849,3.577161,3.496330,3.584182,3.569560,3.528072,3.576389,3.708791,3.705889,3.581449,4.040288,2.761706,3.379054,1.111391,1.119157,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.990088,3.805651,3.714060,3.710452,3.622844,3.575028,3.495417,3.585407,3.567750,3.525959,3.579074,3.707676,3.704465,3.584068,4.039677,2.758959,3.378956,1.111702,1.119946,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.001237,3.792773,3.718389,3.716953,3.625977,3.583588,3.498384,3.579385,3.575474,3.533843,3.566566,3.711633,3.709311,3.571057,4.041551,2.770446,3.378658,1.110052,1.116400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.993873,3.801762,3.715889,3.713070,3.624326,3.578226,3.496796,3.583739,3.570589,3.529023,3.575251,3.709370,3.706537,3.580210,4.040688,2.763078,3.379187,1.111268,1.118844,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
