0.000000,3.875849,3.777098,3.640474,3.668870,3.316276,3.331573,3.352083,3.228713,3.422120,3.343721,3.539413,3.500778,3.791852,3.473089,3.490405,2.471035,2.467061,0.000000,1.620890,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.874113,3.775328,3.638463,3.666940,3.314583,3.330025,3.350451,3.227464,3.420584,3.342266,3.537932,3.498978,3.789901,3.471343,3.488660,2.470412,2.465837,0.000000,1.620302,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.875404,3.776681,3.639849,3.668298,3.315817,3.331204,3.351689,3.228445,3.421744,3.343351,3.539085,3.500147,3.791255,3.472605,3.489913,2.471111,2.466734,0.000000,1.620752,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.874388,3.775612,3.638734,3.667219,3.314835,3.330285,3.350712,3.227666,3.420845,3.342497,3.538183,3.499219,3.790179,3.471613,3.488934,2.470587,2.466029,0.000000,1.620405,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.873863,3.775040,3.638289,3.666746,3.314364,3.329803,3.350229,3.227232,3.420369,3.342077,3.537677,3.498860,3.789720,3.471134,3.488463,2.470110,2.465722,0.000000,1.620176,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.874002,3.775223,3.638332,3.666833,3.314480,3.329933,3.350348,3.227391,3.420494,3.342195,3.537844,3.498877,3.789783,3.471237,3.488571,2.470369,2.465768,0.000000,1.620257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.874207,3.775396,3.638608,3.667075,3.314668,3.330121,3.350536,3.227508,3.420671,3.342361,3.537992,3.499136,3.790039,3.471456,3.488784,2.470340,2.465934,0.000000,1.620306,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.873182,3.774341,3.637532,3.666027,3.313722,3.329199,3.349579,3.226739,3.419772,3.341516,3.537081,3.498197,3.788982,3.470463,3.487795,2.469795,2.465246,0.000000,1.619925,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.876495,3.777744,3.641374,3.669723,3.317018,3.332109,3.352669,3.229151,3.422688,3.344280,3.539899,3.501649,3.792735,3.473776,3.491135,2.471010,2.467504,0.000000,1.621076,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.876842,3.778134,3.641705,3.670074,3.317364,3.332430,3.353008,3.229444,3.423008,3.344573,3.540238,3.501925,3.793079,3.474108,3.491460,2.471291,2.467710,0.000000,1.621212,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.876040,3.777299,3.640680,3.669079,3.316466,3.331748,3.352268,3.228867,3.422291,3.343883,3.539588,3.500962,3.792058,3.473278,3.490593,2.471136,2.467184,0.000000,1.620956,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.873961,3.775150,3.638351,3.666829,3.314438,3.329904,3.350323,3.227323,3.420468,3.342163,3.537782,3.498912,3.789797,3.471226,3.488548,2.470228,2.465773,0.000000,1.620215,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.876700,3.778018,3.641525,3.669889,3.317211,3.332327,3.352923,3.229378,3.422897,3.344471,3.540145,3.501694,3.792885,3.473955,3.491307,2.471361,2.467643,0.000000,1.621159,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.873608,3.774766,3.637965,3.666440,3.314100,3.329569,3.349951,3.227056,3.420121,3.341859,3.537449,3.498595,3.789396,3.470864,3.488191,2.469998,2.465517,0.000000,1.620102,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.874011,3.775223,3.638396,3.666874,3.314495,3.329946,3.350378,3.227376,3.420517,3.342213,3.537844,3.498925,3.789836,3.471269,3.488596,2.470304,2.465814,0.000000,1.620243,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.874054,3.775268,3.638365,3.666862,3.314512,3.329991,3.350400,3.227420,3.420554,3.342224,3.537881,3.498889,3.789819,3.471286,3.488605,2.470437,2.465809,0.000000,1.620281,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.873768,3.774962,3.638122,3.666603,3.314263,3.329726,3.350127,3.227199,3.420285,3.341997,3.537623,3.498688,3.789558,3.471019,3.488345,2.470183,2.465634,0.000000,1.620156,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.874349,3.775570,3.638733,3.667204,3.314809,3.330251,3.350688,3.227638,3.420806,3.342476,3.538137,3.499211,3.790167,3.471584,3.488909,2.470515,2.466022,0.000000,1.620374,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.873929,3.775117,3.638311,3.666778,3.314409,3.329867,3.350286,3.227296,3.420432,3.342125,3.537743,3.498858,3.789747,3.471184,3.488505,2.470231,2.465747,0.000000,1.620211,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.875898,3.777158,3.640537,3.668919,3.316328,3.331617,3.352138,3.228760,3.422160,3.343759,3.539458,3.500817,3.791907,3.473137,3.490446,2.471080,2.467091,0.000000,1.620907,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.874405,3.775641,3.638711,3.667211,3.314842,3.330314,3.350735,3.227702,3.420868,3.342502,3.538218,3.499184,3.790167,3.471621,3.488932,2.470689,2.466028,0.000000,1.620416,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.874341,3.775552,3.638737,3.667202,3.314797,3.330235,3.350675,3.227612,3.420794,3.342465,3.538128,3.499234,3.790169,3.471583,3.488900,2.470473,2.466019,0.000000,1.620372,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.874082,3.775300,3.638394,3.666896,3.314555,3.330006,3.350415,3.227448,3.420566,3.342241,3.537915,3.498933,3.789849,3.471305,3.488637,2.470439,2.465804,0.000000,1.620298,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.873654,3.774838,3.638046,3.666534,3.314175,3.329623,3.350027,3.227106,3.420180,3.341916,3.537508,3.498658,3.789490,3.470929,3.488257,2.470027,2.465555,0.000000,1.620096,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.877478,3.778847,3.642398,3.670790,3.318052,3.333020,3.353642,3.229982,3.423613,3.345136,3.540823,3.502515,3.793792,3.474740,3.492116,2.471698,2.468114,0.000000,1.621426,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.877263,3.778604,3.642137,3.670538,3.317810,3.332822,3.353420,3.229801,3.423412,3.344941,3.540628,3.502305,3.793536,3.474522,3.491889,2.471579,2.467966,0.000000,1.621356,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.877639,3.779047,3.642742,3.671113,3.318326,3.333172,3.353844,3.230124,3.423797,3.345327,3.540946,3.502794,3.794127,3.474950,3.492373,2.471637,2.468275,0.000000,1.621420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.877312,3.778660,3.642198,3.670594,3.317861,3.332869,3.353473,3.229846,3.423459,3.344992,3.540672,3.502355,3.793594,3.474572,3.491943,2.471603,2.468001,0.000000,1.621370,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.877448,3.778815,3.642423,3.670802,3.318051,3.332990,3.353619,3.229951,3.423595,3.345123,3.540779,3.502545,3.793813,3.474728,3.492113,2.471604,2.468105,0.000000,1.621397,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.877044,3.778351,3.641964,3.670337,3.317602,3.332617,3.353204,3.229606,3.423203,3.344766,3.540399,3.502175,3.793343,3.474323,3.491693,2.471338,2.467842,0.000000,1.621265,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.877365,3.778733,3.642219,3.670628,3.317907,3.332927,3.353528,3.229907,3.423514,3.345038,3.540745,3.502357,3.793623,3.474615,3.491984,2.471717,2.468029,0.000000,1.621395,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.875080,3.776304,3.639590,3.668021,3.315522,3.330899,3.351361,3.228153,3.421452,3.343083,3.538759,3.499986,3.790994,3.472321,3.489638,2.470725,2.466534,0.000000,1.620608,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.878004,3.779449,3.643229,3.671605,3.318776,3.333517,3.354211,3.230434,3.424146,3.345678,3.541241,3.503231,3.794629,3.475339,3.492808,2.471740,2.468520,0.000000,1.621497,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.876984,3.778294,3.641854,3.670234,3.317518,3.332569,3.353148,3.229570,3.423148,3.344709,3.540368,3.502060,3.793237,3.474250,3.491611,2.471385,2.467797,0.000000,1.621256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.874873,3.776087,3.639374,3.667810,3.315326,3.330716,3.351160,3.228000,3.421268,3.342920,3.538574,3.499805,3.790780,3.472122,3.489444,2.470592,2.466397,0.000000,1.620524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.877405,3.778774,3.642362,3.670740,3.317994,3.332953,3.353580,3.229924,3.423552,3.345091,3.540747,3.502486,3.793746,3.474683,3.492061,2.471610,2.468079,0.000000,1.621389,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.877976,3.779414,3.643191,3.671572,3.318742,3.333494,3.354185,3.230410,3.424127,3.345650,3.541222,3.503204,3.794595,3.475314,3.492777,2.471726,2.468499,0.000000,1.621485,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.878179,3.779661,3.643459,3.671832,3.319001,3.333675,3.354406,3.230587,3.424324,3.345839,3.541411,3.503408,3.794863,3.475522,3.493017,2.471844,2.468651,0.000000,1.621557,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.877255,3.778612,3.642158,3.670547,3.317816,3.332823,3.353443,3.229808,3.423417,3.344949,3.540632,3.502286,3.793548,3.474521,3.491895,2.471595,2.467990,0.000000,1.621342,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.877300,3.778648,3.642156,3.670559,3.317841,3.332859,3.353459,3.229835,3.423447,3.344968,3.540675,3.502312,3.793556,3.474551,3.491916,2.471647,2.467988,0.000000,1.621378,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.878036,3.779490,3.643245,3.671625,3.318798,3.333549,3.354245,3.230466,3.424176,3.345709,3.541282,3.503240,3.794647,3.475367,3.492833,2.471798,2.468542,0.000000,1.621514,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.877070,3.778398,3.641913,3.670312,3.317600,3.332653,3.353243,3.229653,3.423239,3.344779,3.540465,3.502095,3.793309,3.474326,3.491690,2.471502,2.467850,0.000000,1.621293,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.876097,3.777375,3.640716,3.669123,3.316519,3.331796,3.352328,3.228920,3.422344,3.343932,3.539648,3.500979,3.792101,3.473323,3.490642,2.471227,2.467212,0.000000,1.620988,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.877239,3.778574,3.642184,3.670566,3.317819,3.332801,3.353409,3.229773,3.423399,3.344936,3.540588,3.502344,3.793574,3.474520,3.491899,2.471476,2.467975,0.000000,1.621323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.874285,3.775507,3.638672,3.667142,3.314751,3.330191,3.350635,3.227583,3.420754,3.342422,3.538087,3.499161,3.790109,3.471526,3.488846,2.470484,2.465981,0.000000,1.620353,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.874084,3.775273,3.638428,3.666916,3.314547,3.329997,3.350397,3.227422,3.420550,3.342242,3.537890,3.498996,3.789872,3.471316,3.488643,2.470327,2.465811,0.000000,1.620291,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.877761,3.779164,3.642986,3.671346,3.318521,3.333285,3.353958,3.230212,3.423915,3.345459,3.541001,3.503043,3.794378,3.475106,3.492565,2.471525,2.468365,0.000000,1.621414,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.874017,3.775218,3.638346,3.666858,3.314493,3.329947,3.350348,3.227389,3.420510,3.342197,3.537854,3.498918,3.789807,3.471254,3.488590,2.470325,2.465775,0.000000,1.620261,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.873866,3.775072,3.638227,3.666718,3.314361,3.329809,3.350227,3.227278,3.420370,3.342077,3.537718,3.498800,3.789676,3.471119,3.488444,2.470232,2.465682,0.000000,1.620195,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.876818,3.778107,3.641706,3.670072,3.317354,3.332411,3.352985,3.229425,3.422992,3.344563,3.540205,3.501935,3.793080,3.474094,3.491454,2.471237,2.467703,0.000000,1.621192,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.876817,3.778115,3.641696,3.670068,3.317358,3.332414,3.352991,3.229437,3.422998,3.344571,3.540211,3.501914,3.793073,3.474089,3.491456,2.471261,2.467698,0.000000,1.621186,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.873719,3.774914,3.638091,3.666570,3.314228,3.329667,3.350081,3.227158,3.420232,3.341959,3.537562,3.498667,3.789526,3.470972,3.488304,2.470108,2.465592,0.000000,1.620136,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.873767,3.774975,3.638041,3.666556,3.314245,3.329735,3.350119,3.227224,3.420293,3.341989,3.537644,3.498616,3.789500,3.470997,3.488323,2.470302,2.465605,0.000000,1.620179,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,3.875900,3.777155,3.640528,3.668918,3.316328,3.331621,3.352138,3.228754,3.422168,3.343752,3.539467,3.500810,3.791903,3.473139,3.490444,2.471088,2.467095,0.000000,1.620913,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
