0.000022,0.999978
0.000076,0.999924
0.000004,0.999996
0.000530,0.999470
0.000000,1.000000
0.000654,0.999346
0.005966,0.994034
0.000009,0.999991
0.000024,0.999976
0.000902,0.999098
0.000012,0.999988
0.000030,0.999970
0.049227,0.950773
0.037328,0.962672
0.004226,0.995774
0.000035,0.999965
0.000009,0.999991
0.000097,0.999903
0.993266,0.006734
0.000468,0.999532
0.005621,0.994379
0.767522,0.232478
0.000015,0.999985
0.000012,0.999988
0.036663,0.963337
0.000234,0.999765
0.002364,0.997636
1.000000,0.000000
0.000019,0.999981
0.001525,0.998475
0.001381,0.998619
0.000000,1.000000
1.000000,0.000000
0.000000,1.000000
0.000250,0.999749
0.000003,0.999997
0.276508,0.723492
0.000006,0.999994
0.000012,0.999988
0.404673,0.595327
0.006078,0.993922
0.005642,0.994358
0.963676,0.036324
0.460725,0.539275
0.976264,0.023736
0.000366,0.999634
0.130632,0.869368
0.021668,0.978332
0.000034,0.999966
0.000000,1.000000
0.007936,0.992064
0.002688,0.997312
0.001986,0.998014
0.000007,0.999993
0.000009,0.999991
0.000002,0.999998
0.004303,0.995697
0.000002,0.999998
0.000017,0.999983
0.987386,0.012614
0.001186,0.998814
0.000003,0.999997
0.007713,0.992287
0.000007,0.999993
0.000026,0.999974
0.000070,0.999930
0.806904,0.193096
0.000000,1.000000
0.999995,0.000005
0.000004,0.999996
0.000001,0.999999
0.000029,0.999971
0.000001,0.999999
0.000000,1.000000
0.000009,0.999991
0.727128,0.272872
0.000028,0.999972
0.000001,0.999999
0.000010,0.999990
0.000003,0.999997
0.000076,0.999923
1.000000,0.000000
0.000004,0.999996
0.000139,0.999861
1.000000,0.000000
0.000004,0.999996
0.655807,0.344193
0.935394,0.064606
0.003308,0.996692
1.000000,0.000000
0.000673,0.999327
0.002634,0.997366
0.000087,0.999913
0.085716,0.914284
0.000536,0.999464
0.000030,0.999970
0.000013,0.999987
0.000429,0.999571
0.000054,0.999946
0.000001,0.999999
0.001348,0.998653
0.002157,0.997843
0.000001,0.999999
0.000060,0.999940
0.003174,0.996826
0.000001,0.999999
0.000162,0.999838
0.000279,0.999721
0.027943,0.972057
1.000000,0.000000
